dt;userid;meal_id;event
2013-11-07;858;1699;like
2013-11-07;862;1687;share
2013-11-07;862;1701;like
2013-11-07;863;1699;bought
2013-11-07;866;1698;like
2013-11-07;868;1696;share
2013-11-07;870;1702;bought
2013-11-07;871;1688;like
2013-11-07;872;1703;share
2013-11-07;872;1714;bought
2013-11-07;875;1705;share
2013-11-07;885;1691;like
2013-11-07;888;1714;share
2013-11-07;888;1692;like
2013-11-07;890;1706;like
2013-11-07;894;1711;like
2013-11-07;899;1704;share
2013-11-07;899;1714;bought
2013-11-07;902;1704;like
2013-11-07;907;1697;like
2013-11-07;910;1692;share
2013-11-07;910;1719;like
2013-11-07;914;1717;share
2013-11-07;914;1705;bought
2013-11-07;915;1705;like
2013-11-07;918;1699;share
2013-11-07;919;1708;like
2013-11-07;923;1702;share
2013-11-07;929;1709;share
2013-11-07;929;1698;bought
2013-11-07;935;1699;share
2013-11-07;935;1687;like
2013-11-07;936;1702;share
2013-11-07;937;1701;share
2013-11-07;937;1689;bought
2013-11-07;942;1692;share
2013-11-07;942;1691;bought
2013-11-07;943;1710;share
2013-11-07;947;1703;like
2013-11-07;949;1690;bought
2013-11-07;955;1695;like
2013-11-07;961;1703;share
2013-11-07;961;1705;bought
2013-11-07;969;1712;share
2013-11-07;969;1708;like
2013-11-07;974;1693;like
2013-11-07;974;1714;bought
2013-11-07;975;1701;bought
2013-11-07;977;1719;like
2013-11-07;978;1697;share
2013-11-07;978;1709;like
2013-11-07;980;1699;like
2013-11-07;985;1692;share
2013-11-07;988;1710;like
2013-11-07;991;1693;bought
2013-11-07;994;1715;share
2013-11-07;998;1698;like
2013-11-07;1005;1708;share
2013-11-07;1005;1712;like
2013-11-07;1005;1696;bought
2013-11-07;1009;1700;bought
2013-11-07;1014;1710;share
2013-11-07;1017;1698;bought
2013-11-07;1025;1701;like
2013-11-07;1028;1702;share
2013-11-07;1029;1699;like
2013-11-07;1033;1702;share
2013-11-07;1033;1714;like
2013-11-07;1034;1717;share
2013-11-07;1034;1694;bought
2013-11-07;1040;1718;like
2013-11-07;1043;1695;share
2013-11-07;1045;1720;like
2013-11-07;1045;1687;bought
2013-11-07;1050;1692;like
2013-11-07;1067;1689;share
2013-11-07;1067;1697;like
2013-11-07;1071;1706;like
2013-11-07;1073;1717;share
2013-11-07;1074;1707;bought
2013-11-07;1078;1695;bought
2013-11-07;1080;1712;share
2013-11-07;1080;1688;like
2013-11-07;1092;1692;share
2013-11-07;1099;1712;share
2013-11-07;1099;1701;bought
2013-11-07;1110;1718;share
2013-11-07;1110;1709;like
2013-11-07;1111;1720;like
2013-11-07;1111;1714;bought
2013-11-07;1113;1690;share
2013-11-07;1116;1710;like
2013-11-07;1122;1696;like
2013-11-07;1125;1688;share
2013-11-07;1128;1707;share
2013-11-07;1129;1712;share
2013-11-07;1132;1700;share
2013-11-07;1136;1699;share
2013-11-07;1138;1703;share
2013-11-07;1143;1695;share
2013-11-07;1143;1711;like
2013-11-07;1146;1709;share
2013-11-07;1151;1719;share
2013-11-07;1151;1697;like
2013-11-07;1160;1706;share
2013-11-07;1160;1695;like
2013-11-07;1162;1717;share
2013-11-07;1162;1687;like
2013-11-07;1164;1710;bought
2013-11-07;1169;1706;like
2013-11-07;1184;1690;share
2013-11-07;1186;1710;share
2013-11-07;1186;1707;like
2013-11-07;1189;1708;share
2013-11-07;1189;1701;like
2013-11-07;1190;1705;bought
2013-11-07;1191;1717;share
2013-11-07;1192;1688;like
2013-11-07;1196;1699;share
2013-11-07;1199;1712;share
2013-11-07;1199;1718;like
2013-11-07;1200;1710;share
2013-11-07;1201;1712;like
2013-11-07;1201;1719;bought
2013-11-07;1202;1699;share
2013-11-07;1203;1693;bought
2013-11-07;1208;1687;like
2013-11-07;1210;1705;share
2013-11-07;1212;1717;like
2013-11-07;1215;1711;like
2013-11-07;1220;1704;share
2013-11-07;1222;1720;share
2013-11-07;1222;1710;bought
2013-11-07;1227;1706;like
2013-11-07;1228;1689;like
2013-11-07;1229;1702;like
2013-11-07;1231;1705;share
2013-11-07;1237;1692;like
2013-11-07;1241;1690;bought
2013-11-07;1244;1690;share
2013-11-07;1244;1704;like
2013-11-07;1245;1694;share
2013-11-07;1245;1698;like
2013-11-07;1249;1699;share
2013-11-07;1251;1691;share
2013-11-07;1253;1714;share
2013-11-07;1253;1695;bought
2013-11-07;1256;1698;share
2013-11-07;1256;1711;like
2013-11-07;1257;1691;share
2013-11-07;1262;1718;bought
2013-11-07;1266;1693;share
2013-11-07;1269;1698;bought
2013-11-07;1271;1713;share
2013-11-07;1273;1693;like
2013-11-07;1275;1695;share
2013-11-07;1276;1706;like
2013-11-07;1277;1716;share
2013-11-07;1278;1697;share
2013-11-07;1280;1715;like
2013-11-07;1283;1701;share
2013-11-07;1284;1693;like
2013-11-07;1286;1713;bought
2013-11-07;1290;1716;share
2013-11-07;1290;1706;like
2013-11-07;1291;1695;share
2013-11-07;1291;1688;like
2013-11-07;1292;1688;bought
2013-11-07;1293;1706;like
2013-11-07;1296;1701;share
2013-11-07;1301;1719;share
2013-11-07;1303;1701;bought
2013-11-07;1305;1700;share
2013-11-07;1305;1688;bought
2013-11-07;1311;1697;share
2013-11-07;1321;1710;like
2013-11-07;1329;1689;like
2013-11-07;1331;1703;bought
2013-11-07;1332;1688;share
2013-11-07;1332;1706;like
2013-11-07;1336;1703;share
2013-11-07;1343;1699;like
2013-11-07;1345;1700;share
2013-11-07;1347;1687;like
2013-11-07;1355;1716;like
2013-11-07;1358;1694;like
2013-11-07;1361;1706;share
2013-11-07;1361;1714;like
2013-11-07;1364;1714;bought
2013-11-07;1365;1712;like
2013-11-07;1366;1690;bought
2013-11-07;1368;1701;share
2013-11-07;1374;1696;share
2013-11-07;1374;1700;bought
2013-11-07;1378;1697;share
2013-11-07;1387;1705;share
2013-11-07;1388;1690;share
2013-11-07;1388;1700;bought
2013-11-07;1390;1700;share
2013-11-07;1392;1696;like
2013-11-07;1403;1690;like
2013-11-07;1404;1708;bought
2013-11-07;1407;1715;like
2013-11-07;1414;1689;share
2013-11-07;1425;1687;share
2013-11-07;1425;1703;bought
2013-11-07;1427;1707;share
2013-11-07;1431;1706;bought
2013-11-07;1435;1707;like
2013-11-07;1435;1714;bought
2013-11-07;1436;1695;bought
2013-11-07;1441;1688;bought
2013-11-07;1445;1689;share
2013-11-07;1446;1710;bought
2013-11-07;1465;1701;share
2013-11-07;1465;1710;like
2013-11-07;1473;1691;share
2013-11-07;1473;1692;like
2013-11-07;1477;1697;like
2013-11-07;1479;1696;like
2013-11-07;1496;1706;share
2013-11-07;1505;1689;share
2013-11-07;1508;1712;bought
2013-11-07;1524;1693;share
2013-11-07;1524;1720;bought
2013-11-07;1527;1714;like
2013-11-07;1527;1698;bought
2013-11-07;1528;1710;share
2013-11-07;1529;1701;like
2013-11-07;1538;1705;like
2013-11-07;1538;1703;bought
2013-11-07;1539;1690;bought
2013-11-07;1543;1718;bought
2013-11-07;1549;1708;like
2013-11-07;1550;1698;like
2013-11-07;1550;1714;bought
2013-11-07;1552;1690;like
2013-11-07;1555;1718;share
2013-11-07;1555;1716;like
2013-11-07;1557;1714;like
2013-11-07;1564;1706;share
2013-11-07;1573;1717;bought
2013-11-07;1577;1694;bought
2013-11-07;1578;1714;bought
2013-11-07;1583;1715;share
2013-11-07;1591;1720;share
2013-11-07;1592;1719;like
2013-11-07;1613;1710;share
2013-11-07;1618;1687;bought
2013-11-07;1620;1701;bought
2013-11-07;1623;1715;like
2013-11-07;1629;1710;share
2013-11-07;1636;1689;like
2013-11-07;1647;1708;like
2013-11-07;1648;1708;share
2013-11-07;1650;1706;share
2013-11-07;1652;1696;share
2013-11-07;1654;1717;share
2013-11-07;1654;1703;like
2013-11-07;1656;1689;like
2013-11-07;1658;1714;like
2013-11-07;1667;1693;share
2013-11-07;1668;1695;share
2013-11-07;1677;1715;bought
2013-11-07;1678;1698;bought
2013-11-07;1680;1699;like
2013-11-07;1681;1712;share
2013-11-07;1695;1701;share
2013-11-07;1708;1690;share
2013-11-07;1708;1691;like
2013-11-07;1710;1699;share
2013-11-07;1712;1718;like
2013-11-07;1712;1713;bought
2013-11-07;1717;1708;share
2013-11-07;1720;1702;share
2013-11-07;1721;1698;share
2013-11-07;1722;1710;share
2013-11-07;1734;1710;share
2013-11-07;1734;1702;like
2013-11-07;1734;1699;bought
2013-11-07;1752;1707;share
2013-11-07;1753;1705;share
2013-11-07;1754;1706;like
2013-11-07;1755;1693;share
2013-11-07;1759;1707;like
2013-11-07;1760;1714;like
2013-11-07;1760;1718;bought
2013-11-07;1761;1691;share
2013-11-07;1764;1708;like
2013-11-07;1769;1687;share
2013-11-07;1771;1717;share
2013-11-07;1771;1706;like
2013-11-07;1774;1689;like
2013-11-07;1775;1704;share
2013-11-07;1775;1697;bought
2013-11-07;1780;1705;share
2013-11-07;1796;1689;like
2013-11-07;1798;1697;share
2013-11-07;1809;1691;share
2013-11-07;1809;1702;bought
2013-11-07;1811;1697;bought
2013-11-07;1826;1717;bought
2013-11-07;1827;1693;share
2013-11-07;1827;1687;like
2013-11-07;1831;1690;share
2013-11-07;1851;1720;like
2013-11-07;1855;1720;share
2013-11-07;1862;1700;share
2013-11-07;1862;1713;like
2013-11-07;1865;1712;bought
2013-11-07;1871;1701;share
2013-11-07;1874;1690;share
2013-11-07;1880;1700;like
2013-11-07;1891;1710;share
2013-11-07;1893;1705;share
2013-11-07;1894;1699;share
2013-11-07;1894;1691;bought
2013-11-07;1901;1720;like
2013-11-07;1905;1718;share
2013-11-07;1911;1712;like
2013-11-07;1913;1690;share
2013-11-07;1914;1712;share
2013-11-07;1915;1696;share
2013-11-07;1916;1717;bought
2013-11-07;1928;1697;share
2013-11-07;1928;1690;bought
2013-11-07;1933;1701;like
2013-11-07;1935;1696;bought
2013-11-07;1937;1704;like
2013-11-07;1942;1717;like
2013-11-07;1942;1715;bought
2013-11-07;1948;1692;share
2013-11-07;1949;1713;share
2013-11-07;1950;1699;share
2013-11-07;1961;1700;bought
2013-11-07;1963;1711;like
2013-11-07;1964;1716;bought
2013-11-07;1978;1706;share
2013-11-07;1980;1719;bought
2013-11-07;1985;1715;share
2013-11-07;1985;1713;bought
2013-11-07;1986;1701;share
2013-11-07;1986;1715;like
2013-11-07;1989;1712;share
2013-11-07;1990;1705;share
2013-11-07;1994;1712;share
2013-11-07;1994;1698;like
2013-11-07;1996;1687;share
2013-11-07;2000;1687;bought
2013-11-07;2005;1689;like
2013-11-07;2012;1691;share
2013-11-07;2012;1719;like
2013-11-07;2015;1694;share
2013-11-07;2022;1708;like
2013-11-07;2026;1706;share
2013-11-07;2036;1702;bought
2013-11-07;2038;1716;bought
2013-11-07;2040;1704;like
2013-11-07;2041;1703;share
2013-11-07;2041;1695;like
2013-11-07;2041;1695;bought
2013-11-07;2048;1697;like
2013-11-07;2049;1697;bought
2013-11-07;2054;1694;share
2013-11-07;2054;1714;bought
2013-11-07;2061;1715;share
2013-11-07;2065;1687;like
2013-11-07;2066;1718;like
2013-11-07;2066;1703;bought
2013-11-07;2068;1715;bought
2013-11-07;2075;1696;bought
2013-11-07;2083;1691;share
2013-11-07;2091;1703;share
2013-11-07;2093;1698;like
2013-11-07;2094;1716;share
2013-11-07;2094;1715;like
2013-11-07;2096;1687;bought
2013-11-07;2097;1713;like
2013-11-07;2098;1720;like
2013-11-07;2106;1687;share
2013-11-07;2106;1688;bought
2013-11-07;2115;1701;share
2013-11-07;2122;1711;share
2013-11-07;2128;1703;share
2013-11-07;2132;1698;share
2013-11-07;2134;1706;bought
2013-11-07;2135;1690;share
2013-11-07;2148;1700;like
2013-11-07;2150;1716;like
2013-11-07;2152;1715;share
2013-11-07;2154;1694;like
2013-11-07;2156;1696;share
2013-11-07;2165;1700;share
2013-11-07;2165;1690;like
2013-11-07;2171;1714;share
2013-11-07;2171;1692;like
2013-11-07;2178;1712;share
2013-11-07;2183;1707;share
2013-11-07;2183;1698;like
2013-11-07;2187;1687;like
2013-11-07;2189;1699;bought
2013-11-07;2198;1688;share
2013-11-07;2200;1718;share
2013-11-07;2200;1709;like
2013-11-07;2203;1707;like
2013-11-07;2203;1719;bought
2013-11-07;2207;1712;like
2013-11-07;2215;1706;share
2013-11-07;2215;1703;bought
2013-11-07;2220;1693;share
2013-11-07;2220;1696;bought
2013-11-07;2221;1715;bought
2013-11-07;2231;1709;share
2013-11-07;2235;1698;bought
2013-11-07;2239;1695;like
2013-11-07;2242;1687;share
2013-11-07;2249;1715;bought
2013-11-07;2253;1708;share
2013-11-07;2255;1697;share
2013-11-07;2257;1708;share
2013-11-07;2259;1687;share
2013-11-07;2261;1690;share
2013-11-07;2261;1704;bought
2013-11-07;2264;1706;bought
2013-11-07;2266;1720;like
2013-11-07;2267;1705;bought
2013-11-07;2268;1705;share
2013-11-07;2273;1697;share
2013-11-07;2278;1705;like
2013-11-07;2279;1700;share
2013-11-07;2279;1704;like
2013-11-07;2283;1720;bought
2013-11-07;2286;1706;like
2013-11-07;2292;1693;share
2013-11-07;2292;1687;like
2013-11-07;2295;1709;bought
2013-11-07;2298;1692;share
2013-11-07;2302;1689;like
2013-11-07;2316;1693;share
2013-11-07;2317;1691;like
2013-11-07;2321;1709;share
2013-11-07;2322;1719;like
2013-11-07;2325;1696;share
2013-11-07;2325;1717;bought
2013-11-07;2327;1697;like
2013-11-07;2329;1689;like
2013-11-07;2329;1702;bought
2013-11-07;2331;1692;share
2013-11-07;2340;1691;share
2013-11-07;2340;1707;like
2013-11-07;2342;1692;share
2013-11-07;2342;1702;bought
2013-11-07;2344;1698;like
2013-11-07;2347;1696;share
2013-11-07;2349;1718;share
2013-11-07;2349;1691;like
2013-11-07;2354;1708;bought
2013-11-07;2357;1700;like
2013-11-07;2367;1692;share
2013-11-07;2367;1709;bought
2013-11-07;2368;1709;like
2013-11-07;2371;1713;share
2013-11-07;2382;1719;share
2013-11-07;2384;1699;like
2013-11-07;2385;1706;share
2013-11-07;2390;1708;share
2013-11-07;2390;1712;bought
2013-11-07;2399;1689;like
2013-11-07;2401;1698;like
2013-11-07;2411;1710;share
2013-11-07;2412;1701;like
2013-11-07;2414;1691;bought
2013-11-07;2418;1687;bought
2013-11-07;2420;1700;like
2013-11-07;2426;1695;bought
2013-11-07;2428;1687;share
2013-11-07;2429;1709;like
2013-11-07;2439;1693;bought
2013-11-07;2445;1698;like
2013-11-07;2448;1690;share
2013-11-07;2450;1713;bought
2013-11-07;2455;1707;bought
2013-11-07;2457;1705;share
2013-11-07;2457;1706;like
2013-11-07;2457;1714;bought
2013-11-07;2458;1692;bought
2013-11-07;2466;1696;like
2013-11-07;2469;1691;like
2013-11-07;2469;1690;bought
2013-11-07;2480;1691;like
2013-11-07;2482;1700;share
2013-11-07;2485;1711;share
2013-11-07;2485;1690;like
2013-11-07;2485;1720;bought
2013-11-07;2487;1690;bought
2013-11-07;2488;1713;share
2013-11-07;2492;1712;bought
2013-11-07;2496;1691;like
2013-11-07;2502;1718;share
2013-11-07;2507;1720;like
2013-11-07;2521;1707;share
2013-11-07;2526;1718;share
2013-11-07;2530;1691;bought
2013-11-07;2531;1696;bought
2013-11-07;2537;1710;share
2013-11-07;2547;1687;share
2013-11-07;2550;1715;like
2013-11-07;2554;1709;share
2013-11-07;2554;1687;like
2013-11-07;2558;1704;like
2013-11-07;2568;1695;share
2013-11-07;2569;1719;like
2013-11-07;2571;1719;like
2013-11-07;2572;1696;like
2013-11-07;2574;1720;share
2013-11-07;2574;1687;like
2013-11-07;2581;1709;share
2013-11-07;2584;1693;share
2013-11-07;2588;1699;share
2013-11-07;2589;1703;share
2013-11-07;2589;1719;like
2013-11-07;2596;1691;share
2013-11-07;2604;1712;bought
2013-11-07;2607;1714;share
2013-11-07;2611;1688;like
2013-11-07;2613;1693;share
2013-11-07;2614;1691;like
2013-11-07;2614;1715;bought
2013-11-07;2618;1695;share
2013-11-07;2622;1717;bought
2013-11-07;2623;1703;share
2013-11-07;2624;1706;like
2013-11-07;2627;1712;share
2013-11-07;2628;1708;like
2013-11-07;2631;1703;share
2013-11-07;2636;1694;bought
2013-11-07;2637;1714;like
2013-11-07;2639;1717;bought
2013-11-07;2647;1699;like
2013-11-07;2648;1702;like
2013-11-07;2650;1711;like
2013-11-07;2655;1720;share
2013-11-07;2655;1707;bought
2013-11-07;2657;1707;like
2013-11-07;2658;1715;bought
2013-11-07;2662;1689;bought
2013-11-07;2665;1705;share
2013-11-07;2665;1691;like
2013-11-07;2671;1716;like
2013-11-07;2671;1689;bought
2013-11-07;2677;1707;share
2013-11-07;2679;1703;share
2013-11-07;2683;1719;share
2013-11-07;2691;1694;share
2013-11-07;2699;1708;share
2013-11-07;2699;1709;bought
2013-11-07;2700;1703;share
2013-11-07;2704;1715;like
2013-11-07;2711;1702;share
2013-11-07;2712;1690;like
2013-11-07;2715;1689;bought
2013-11-07;2720;1708;bought
2013-11-07;2726;1704;bought
2013-11-07;2732;1710;bought
2013-11-07;2751;1688;share
2013-11-07;2751;1696;like
2013-11-07;2752;1701;bought
2013-11-07;2753;1713;like
2013-11-07;2755;1687;like
2013-11-07;2756;1690;like
2013-11-07;2756;1710;bought
2013-11-07;2764;1701;like
2013-11-07;2771;1719;bought
2013-11-07;2781;1706;bought
2013-11-07;2783;1710;like
2013-11-07;2785;1690;share
2013-11-07;2787;1691;bought
2013-11-07;2790;1706;share
2013-11-07;2790;1705;like
2013-11-07;2791;1719;like
2013-11-07;2791;1716;bought
2013-11-07;2812;1708;like
2013-11-07;2812;1691;bought
2013-11-07;2813;1700;like
2013-11-07;2821;1713;like
2013-11-07;2822;1718;like
2013-11-07;2826;1690;share
2013-11-07;2834;1703;share
2013-11-07;2835;1714;like
2013-11-07;2838;1697;like
2013-11-07;2848;1717;share
2013-11-07;2854;1698;share
2013-11-07;2856;1710;share
2013-11-07;2856;1706;bought
2013-11-07;2861;1709;bought
2013-11-07;2864;1699;bought
2013-11-07;2882;1690;like
2013-11-07;2882;1707;bought
2013-11-07;2883;1707;share
2013-11-07;2886;1702;like
2013-11-07;2892;1707;share
2013-11-07;2894;1693;share
2013-11-07;2894;1714;like
2013-11-07;2894;1695;bought
2013-11-07;2895;1714;like
2013-11-07;2898;1718;bought
2013-11-07;2903;1708;like
2013-11-07;2912;1719;bought
2013-11-07;2916;1710;like
2013-11-07;2918;1710;like
2013-11-07;2919;1705;share
2013-11-07;2920;1701;like
2013-11-07;2922;1711;share
2013-11-07;2924;1703;share
2013-11-07;2925;1705;share
2013-11-07;2926;1717;share
2013-11-07;2926;1707;like
2013-11-07;2936;1717;share
2013-11-07;2938;1701;share
2013-11-07;2939;1719;like
2013-11-07;2941;1696;share
2013-11-07;2942;1699;share
2013-11-07;2945;1696;share
2013-11-07;2949;1690;like
2013-11-07;2953;1692;share
2013-11-07;2956;1720;share
2013-11-07;2956;1717;bought
2013-11-07;2959;1704;like
2013-11-07;2966;1714;share
2013-11-07;2971;1712;bought
2013-11-07;2982;1714;bought
2013-11-07;2988;1704;share
2013-11-07;2989;1691;bought
2013-11-07;2990;1710;share
2013-11-07;2991;1715;like
2013-11-07;2993;1718;share
2013-11-07;2997;1702;like
2013-11-07;2999;1704;like
2013-11-07;3005;1717;like
2013-11-07;3009;1707;like
2013-11-07;3013;1708;share
2013-11-07;3022;1720;share
2013-11-07;3022;1702;bought
2013-11-07;3035;1719;like
2013-11-07;3040;1695;like
2013-11-07;3043;1720;like
2013-11-07;3045;1690;like
2013-11-07;3049;1706;share
2013-11-07;3049;1704;like
2013-11-07;3050;1701;share
2013-11-07;3067;1714;like
2013-11-07;3072;1706;share
2013-11-07;3081;1689;bought
2013-11-07;3083;1720;like
2013-11-07;3087;1705;share
2013-11-07;3099;1707;like
2013-11-07;3099;1700;bought
2013-11-07;3105;1697;share
2013-11-07;3109;1697;share
2013-11-07;3109;1695;like
2013-11-07;3112;1687;like
2013-11-07;3125;1701;like
2013-11-07;3133;1706;like
2013-11-07;3135;1719;share
2013-11-07;3137;1703;like
2013-11-07;3139;1696;share
2013-11-07;3141;1704;share
2013-11-07;3144;1691;bought
2013-11-07;3149;1710;share
2013-11-07;3151;1694;bought
2013-11-07;3152;1701;share
2013-11-07;3152;1703;bought
2013-11-07;3153;1707;like
2013-11-07;3154;1702;share
2013-11-07;3157;1715;like
2013-11-07;3161;1698;share
2013-11-07;3163;1713;share
2013-11-07;3163;1694;like
2013-11-07;3172;1714;share
2013-11-07;3180;1713;share
2013-11-07;3180;1694;like
2013-11-07;3192;1698;share
2013-11-07;3194;1692;like
2013-11-07;3196;1708;like
2013-11-07;3197;1687;share
2013-11-07;3206;1697;share
2013-11-07;3206;1707;like
2013-11-07;3209;1687;share
2013-11-07;3217;1713;like
2013-11-07;3217;1699;bought
2013-11-07;3224;1700;like
2013-11-07;3226;1717;like
2013-11-07;3231;1687;like
2013-11-07;3237;1688;share
2013-11-07;3237;1693;like
2013-11-07;3237;1719;bought
2013-11-07;3239;1704;share
2013-11-07;3245;1708;share
2013-11-07;3246;1706;share
2013-11-07;3248;1710;share
2013-11-07;3248;1694;like
2013-11-07;3248;1699;bought
2013-11-07;3251;1716;share
2013-11-07;3251;1693;bought
2013-11-07;3253;1715;share
2013-11-07;3256;1688;share
2013-11-07;3261;1693;like
2013-11-07;3261;1710;bought
2013-11-07;3262;1714;like
2013-11-07;3268;1696;bought
2013-11-07;3269;1720;like
2013-11-07;3271;1708;share
2013-11-07;3276;1687;bought
2013-11-07;3277;1712;share
2013-11-07;3278;1703;like
2013-11-07;3279;1709;like
2013-11-07;3287;1695;like
2013-11-07;3292;1716;share
2013-11-07;3298;1691;like
2013-11-07;3299;1709;like
2013-11-07;3300;1699;share
2013-11-07;3310;1720;like
2013-11-07;3320;1715;like
2013-11-07;3320;1695;bought
2013-11-07;3324;1690;share
2013-11-07;3327;1689;bought
2013-11-07;3328;1717;like
2013-11-07;3329;1703;like
2013-11-07;3333;1715;share
2013-11-07;3335;1694;bought
2013-11-07;3336;1698;share
2013-11-07;3337;1695;like
2013-11-07;3338;1702;share
2013-11-07;3346;1715;bought
2013-11-07;3350;1688;share
2013-11-07;3356;1716;like
2013-11-07;3358;1717;share
2013-11-07;3361;1692;share
2013-11-07;3361;1715;like
2013-11-07;3369;1706;share
2013-11-07;3377;1696;share
2013-11-07;3378;1709;like
2013-11-07;3381;1718;bought
2013-11-07;3386;1718;share
2013-11-07;3391;1704;bought
2013-11-07;3392;1691;share
2013-11-07;3392;1697;like
2013-11-07;3392;1689;bought
2013-11-07;3394;1718;bought
2013-11-07;3401;1720;share
2013-11-07;3403;1718;like
2013-11-07;3406;1716;bought
2013-11-07;3407;1713;like
2013-11-07;3412;1688;share
2013-11-07;3419;1698;share
2013-11-07;3420;1716;bought
2013-11-07;3424;1706;bought
2013-11-07;3428;1710;share
2013-11-07;3434;1719;share
2013-11-07;3436;1710;like
2013-11-07;3437;1693;share
2013-11-07;3438;1694;share
2013-11-07;3438;1718;like
2013-11-07;3443;1708;share
2013-11-07;3449;1692;like
2013-11-07;3453;1700;like
2013-11-07;3455;1714;like
2013-11-07;3459;1710;like
2013-11-07;3461;1699;share
2013-11-07;3463;1689;like
2013-11-07;3469;1708;bought
2013-11-07;3472;1713;share
2013-11-07;3472;1689;like
2013-11-07;3478;1712;like
2013-11-07;3481;1699;like
2013-11-07;3483;1700;share
2013-11-07;3483;1714;bought
2013-11-07;3489;1697;share
2013-11-07;3489;1708;like
2013-11-07;3496;1715;share
2013-11-07;3496;1719;bought
2013-11-07;3503;1694;like
2013-11-07;3507;1713;like
2013-11-07;3512;1717;bought
2013-11-07;3513;1689;like
2013-11-07;3517;1714;share
2013-11-07;3519;1699;share
2013-11-07;3522;1714;like
2013-11-07;3523;1715;share
2013-11-07;3524;1687;share
2013-11-07;3529;1690;share
2013-11-07;3529;1707;like
2013-11-07;3537;1709;like
2013-11-07;3537;1703;bought
2013-11-07;3538;1719;share
2013-11-07;3539;1699;like
2013-11-07;3540;1720;share
2013-11-07;3540;1696;like
2013-11-07;3546;1707;share
2013-11-07;3554;1712;like
2013-11-07;3556;1701;like
2013-11-07;3557;1712;share
2013-11-07;3565;1702;share
2013-11-07;3567;1718;share
2013-11-07;3568;1720;like
2013-11-07;3570;1704;share
2013-11-07;3571;1692;share
2013-11-07;3592;1697;share
2013-11-07;3595;1704;like
2013-11-07;3607;1708;share
2013-11-07;3607;1691;bought
2013-11-07;3609;1711;like
2013-11-07;3610;1693;bought
2013-11-07;3612;1703;share
2013-11-07;3612;1702;bought
2013-11-07;3614;1714;share
2013-11-07;3614;1687;like
2013-11-07;3615;1694;share
2013-11-07;3615;1690;like
2013-11-07;3615;1706;bought
2013-11-07;3616;1710;like
2013-11-07;3626;1716;share
2013-11-07;3626;1701;bought
2013-11-07;3627;1699;like
2013-11-07;3631;1692;like
2013-11-07;3643;1717;like
2013-11-07;3647;1702;like
2013-11-07;3648;1703;like
2013-11-07;3649;1716;share
2013-11-07;3656;1712;like
2013-11-07;3661;1710;share
2013-11-07;3662;1717;share
2013-11-07;3665;1701;share
2013-11-07;3666;1713;like
2013-11-07;3667;1690;like
2013-11-07;3668;1701;share
2013-11-07;3669;1689;share
2013-11-07;3670;1692;share
2013-11-07;3671;1717;share
2013-11-07;3671;1702;like
2013-11-07;3678;1716;share
2013-11-07;3678;1699;like
2013-11-07;3687;1703;share
2013-11-07;3687;1701;like
2013-11-07;3689;1701;share
2013-11-07;3693;1692;like
2013-11-07;3695;1691;share
2013-11-07;3698;1713;like
2013-11-07;3704;1703;share
2013-11-07;3705;1695;like
2013-11-07;3711;1702;like
2013-11-07;3723;1712;share
2013-11-07;3726;1716;bought
2013-11-07;3728;1698;bought
2013-11-07;3729;1717;like
2013-11-07;3732;1687;bought
2013-11-07;3734;1690;share
2013-11-07;3740;1694;share
2013-11-07;3743;1704;share
2013-11-07;3743;1691;like
2013-11-07;3747;1712;bought
2013-11-07;3754;1707;share
2013-11-07;3754;1714;like
2013-11-07;3757;1692;bought
2013-11-07;3759;1688;like
2013-11-07;3759;1713;bought
2013-11-07;3761;1709;like
2013-11-07;3763;1700;share
2013-11-07;3764;1712;like
2013-11-07;3770;1692;like
2013-11-07;3775;1710;like
2013-11-07;3776;1687;share
2013-11-07;3777;1687;share
2013-11-07;3778;1708;share
2013-11-07;3780;1690;like
2013-11-07;3780;1697;bought
2013-11-07;3791;1696;share
2013-11-07;3793;1720;bought
2013-11-07;3799;1716;share
2013-11-07;3805;1719;share
2013-11-07;3807;1711;share
2013-11-07;3807;1709;like
2013-11-07;3809;1693;bought
2013-11-07;3812;1715;share
2013-11-07;3818;1713;like
2013-11-07;3822;1701;like
2013-11-07;3824;1715;bought
2013-11-07;3833;1705;share
2013-11-07;3833;1711;like
2013-11-07;3844;1713;share
2013-11-07;3846;1720;like
2013-11-07;3849;1692;like
2013-11-07;3855;1718;share
2013-11-07;3855;1715;like
2013-11-07;3861;1698;share
2013-11-07;3864;1719;share
2013-11-07;3865;1697;bought
2013-11-07;3867;1718;share
2013-11-07;3872;1695;share
2013-11-07;3873;1694;share
2013-11-07;3873;1717;like
2013-11-07;3873;1697;bought
2013-11-07;3874;1703;like
2013-11-07;3881;1714;like
2013-11-07;3882;1706;share
2013-11-07;3883;1696;like
2013-11-07;3885;1690;like
2013-11-07;3889;1690;share
2013-11-07;3889;1701;like
2013-11-07;3894;1706;share
2013-11-07;3894;1715;like
2013-11-07;3895;1709;share
2013-11-07;3895;1700;like
2013-11-07;3896;1701;share
2013-11-07;3900;1704;like
2013-11-07;3900;1703;bought
2013-11-07;3902;1704;like
2013-11-07;3904;1711;bought
2013-11-07;3906;1714;like
2013-11-07;3912;1711;share
2013-11-07;3915;1703;bought
2013-11-07;3920;1703;share
